"gene_id","symbol","has_symbol","approved_symbol","has_entrez","chr","start","end","strand","width","gene_biotype","in_ensembl","retired","pass_biotype","is_coding","complete_orf","multi_exon","n_tx","max_exons","has_ccds","min_tsl","has_appris_principal","has_gencode_basic","overlaps_full","nested_in_full","overlaps_keep","nested_in_keep","confidence_tier","keep","keep_no_nested","keep_high_medium","keep_high_medium_no_nested","keep_high","keep_high_no_nested"
"ENSG00000005187","ACSM3",TRUE,TRUE,TRUE,"chr16",20610243,20797581,"+",187339,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,15,14,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005189","REXO5",TRUE,TRUE,TRUE,"chr16",20806429,20849668,"+",43240,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,19,20,TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000005194","CIAPIN1",TRUE,TRUE,TRUE,"chr16",57428169,57447528,"-",19360,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,15,9,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005206","SPPL2B",TRUE,TRUE,TRUE,"chr19",2328615,2354806,"+",26192,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,14,15,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005238","ATOSB",TRUE,TRUE,TRUE,"chr9",35104112,35116341,"-",12230,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,10,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005243","COPZ2",TRUE,TRUE,TRUE,"chr17",48026167,48038030,"-",11864,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005249","PRKAR2B",TRUE,TRUE,TRUE,"chr7",107044649,107161811,"+",117163,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,11,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005302","MSL3",TRUE,TRUE,TRUE,"chrX",11758159,11775753,"+",17595,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,17,13,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005339","CREBBP",TRUE,TRUE,TRUE,"chr16",3725054,3880726,"-",155673,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,31,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005379","TSPOAP1",TRUE,TRUE,TRUE,"chr17",58301228,58328760,"-",27533,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,32,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005381","MPO",TRUE,TRUE,TRUE,"chr17",58269856,58280935,"-",11080,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,12,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005421","PON1",TRUE,TRUE,TRUE,"chr7",95297676,95324707,"-",27032,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,9,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005436","GCFC2",TRUE,TRUE,TRUE,"chr2",75652000,75710989,"-",58990,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,17,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005448","WDR54",TRUE,TRUE,TRUE,"chr2",74421678,74425755,"+",4078,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,13,10,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005469","CROT",TRUE,TRUE,TRUE,"chr7",87345681,87399795,"+",54115,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,19,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005471","ABCB4",TRUE,TRUE,TRUE,"chr7",87401697,87480435,"-",78739,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,28,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005483","KMT2E",TRUE,TRUE,TRUE,"chr7",105014179,105114361,"+",100183,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,18,28,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005486","RHBDD2",TRUE,TRUE,TRUE,"chr7",75842602,75888926,"+",46325,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,7,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005513","SOX8",TRUE,TRUE,TRUE,"chr16",981808,986979,"+",5172,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,3,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005700","IBTK",TRUE,TRUE,TRUE,"chr6",82169983,82247754,"-",77772,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,29,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005801","ZNF195",TRUE,TRUE,TRUE,"chr11",3339261,3379222,"-",39962,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,30,7,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005810","MYCBP2",TRUE,TRUE,TRUE,"chr13",77044655,77327050,"-",282396,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,84,FALSE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005812","FBXL3",TRUE,TRUE,TRUE,"chr13",76992598,77027195,"-",34598,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,5,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005844","ITGAL",TRUE,TRUE,TRUE,"chr16",30472658,30523185,"+",50528,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,19,31,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005882","PDK2",TRUE,TRUE,TRUE,"chr17",50094737,50112152,"+",17416,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16,12,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005884","ITGA3",TRUE,TRUE,TRUE,"chr17",50055968,50090481,"+",34514,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16,26,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005889","ZFX",TRUE,TRUE,TRUE,"chrX",24149173,24216255,"+",67083,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,11,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005893","LAMP2",TRUE,TRUE,TRUE,"chrX",120427827,120469365,"-",41539,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,9,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005961","ITGA2B",TRUE,TRUE,TRUE,"chr17",44372180,44389505,"-",17326,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,30,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000005981","ASB4",TRUE,TRUE,TRUE,"chr7",95478444,95540232,"+",61789,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,5,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006007","GDE1",TRUE,TRUE,TRUE,"chr16",19501689,19522145,"-",20457,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,6,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006015","REX1BD",TRUE,TRUE,TRUE,"chr19",18588685,18592336,"+",3652,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,5,TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000006016","CRLF1",TRUE,TRUE,TRUE,"chr19",18572220,18607741,"-",35522,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,9,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006025","OSBPL7",TRUE,TRUE,TRUE,"chr17",47807372,47821834,"-",14463,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,24,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006042","TMEM98",TRUE,TRUE,TRUE,"chr17",32927910,32945106,"+",17197,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,9,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006047","YBX2",TRUE,TRUE,TRUE,"chr17",7288252,7294615,"-",6364,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,9,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006059","KRT33A",TRUE,TRUE,TRUE,"chr17",41346092,41350812,"-",4721,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,7,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006062","MAP3K14",TRUE,TRUE,TRUE,"chr17",45263121,45317040,"-",53920,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,16,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006071","ABCC8",TRUE,TRUE,TRUE,"chr11",17392885,17476845,"-",83961,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,20,39,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006116","CACNG3",TRUE,TRUE,TRUE,"chr16",24255553,24362801,"+",107249,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,4,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006118","TMEM132A",TRUE,TRUE,TRUE,"chr11",60924463,60937159,"+",12697,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,14,11,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006125","AP2B1",TRUE,TRUE,TRUE,"chr17",35578046,35726409,"+",148364,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,21,22,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006128","TAC1",TRUE,TRUE,TRUE,"chr7",97731908,97740472,"+",8565,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,7,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006194","ZNF263",TRUE,TRUE,TRUE,"chr16",3263743,3301401,"+",37659,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,6,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006210","CX3CL1",TRUE,TRUE,TRUE,"chr16",57372458,57385048,"+",12591,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,3,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006282","SPATA20",TRUE,TRUE,TRUE,"chr17",50543058,50555852,"+",12795,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,27,18,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006283","CACNA1G",TRUE,TRUE,TRUE,"chr17",50561068,50627474,"+",66407,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,34,38,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006327","TNFRSF12A",TRUE,TRUE,TRUE,"chr16",3018445,3022383,"+",3939,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,4,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006377","DLX6",TRUE,TRUE,TRUE,"chr7",97005548,97011039,"+",5492,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000006432","MAP3K9",TRUE,TRUE,TRUE,"chr14",70722526,70809534,"-",87009,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,13,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006451","RALA",TRUE,TRUE,TRUE,"chr7",39623483,39708124,"+",84642,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,5,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006453","BAIAP2L1",TRUE,TRUE,TRUE,"chr7",98291651,98401068,"-",109418,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,14,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006459","KDM7A",TRUE,TRUE,TRUE,"chr7",140084746,140177035,"-",92290,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,20,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006468","ETV1",TRUE,TRUE,TRUE,"chr7",13891228,13991425,"-",100198,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,23,15,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006530","AGK",TRUE,TRUE,TRUE,"chr7",141551189,141655244,"+",104056,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,17,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006534","ALDH3B1",TRUE,TRUE,TRUE,"chr11",68008578,68029282,"+",20705,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006555","TTC22",TRUE,TRUE,TRUE,"chr1",54779712,54801267,"-",21556,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,7,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006576","PHTF2",TRUE,TRUE,TRUE,"chr7",77798792,77957503,"+",158712,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,20,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006606","CCL26",TRUE,TRUE,TRUE,"chr7",75769533,75789896,"-",20364,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,4,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006607","FARP2",TRUE,TRUE,TRUE,"chr2",241356243,241494841,"+",138599,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,22,27,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006611","USH1C",TRUE,TRUE,TRUE,"chr11",17493895,17544416,"-",50522,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,27,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006625","GGCT",TRUE,TRUE,TRUE,"chr7",30496621,30551479,"-",54859,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,5,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006634","DBF4",TRUE,TRUE,TRUE,"chr7",87876216,87909541,"+",33326,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,12,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006638","TBXA2R",TRUE,TRUE,TRUE,"chr19",3594506,3606840,"-",12335,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,4,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006652","IFRD1",TRUE,TRUE,TRUE,"chr7",112422968,112481017,"+",58050,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,17,13,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006659","LGALS14",TRUE,TRUE,TRUE,"chr19",39704306,39709444,"+",5139,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,5,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006695","COX10",TRUE,TRUE,TRUE,"chr17",14069496,14208677,"+",139182,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,7,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006704","GTF2IRD1",TRUE,TRUE,TRUE,"chr7",74453790,74602604,"+",148815,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,27,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006712","PAF1",TRUE,TRUE,TRUE,"chr19",39385852,39391195,"-",5344,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,14,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006715","VPS41",TRUE,TRUE,TRUE,"chr7",38722963,38932394,"-",209432,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,14,29,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006740","ARHGAP44",TRUE,TRUE,TRUE,"chr17",12789539,12991643,"+",202105,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,22,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006744","ELAC2",TRUE,TRUE,TRUE,"chr17",12992391,13018187,"-",25797,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,21,24,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006747","SCIN",TRUE,TRUE,TRUE,"chr7",12570577,12653603,"+",83027,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,16,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006756","ARSD",TRUE,TRUE,TRUE,"chrX",2903970,2929351,"-",25382,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,10,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006757","PNPLA4",TRUE,TRUE,TRUE,"chrX",7898247,7927739,"-",29493,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,7,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006788","MYH13",TRUE,TRUE,TRUE,"chr17",10298084,10373130,"-",75047,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,41,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006831","ADIPOR2",TRUE,TRUE,TRUE,"chr12",1688574,1788678,"+",100105,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,8,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000006837","CDKL3",TRUE,TRUE,TRUE,"chr5",134286350,134371047,"-",84698,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,13,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000007001","UPP2",TRUE,TRUE,TRUE,"chr2",157876702,158136154,"+",259453,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,10,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000007038","PRSS21",TRUE,TRUE,TRUE,"chr16",2817180,2826304,"+",9125,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,6,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000007047","MARK4",TRUE,TRUE,TRUE,"chr19",45079288,45305283,"+",225996,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,18,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000007062","PROM1",TRUE,TRUE,TRUE,"chr4",15963076,16084378,"-",121303,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,20,28,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000007080","CCDC124",TRUE,TRUE,TRUE,"chr19",17933016,17943991,"+",10976,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,5,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000007129","CEACAM21",TRUE,TRUE,TRUE,"chr19",41549518,41586844,"+",37327,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,8,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000007168","PAFAH1B1",TRUE,TRUE,TRUE,"chr17",2593210,2685615,"+",92406,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,13,11,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
